model,location,target_type,forecast_date,target_val,current_val,rel_score,average,nmod,ens_type
mean_ensemble,BG,Deaths,,89.1494535024154,59.4424320652174,1.49976120432968,average,3,mean
mean_ensemble,CY,Deaths,,4.65252868357488,3.86993432971015,1.20222419482848,average,3,mean
mean_ensemble,EE,Deaths,,6.62436971618358,6.07176064311594,1.09101298709694,average,3,mean
mean_ensemble,FI,Deaths,,15.679402928744,15.9969191576087,0.980151413798093,average,3,mean
mean_ensemble,GR,Deaths,,68.1162401871981,43.6717289402174,1.55973307767235,average,3,mean
mean_ensemble,HR,Deaths,,35.6585129830918,28.5256782155797,1.2500496119183,average,3,mean
mean_ensemble,HU,Deaths,,103.449575785024,86.4348992300725,1.19684961406228,average,3,mean
mean_ensemble,IT,Deaths,,172.787576992754,145.646454936594,1.1863493489627,average,3,mean
mean_ensemble,LT,Deaths,,13.6210499698068,13.0669644474638,1.04240353791202,average,3,mean
mean_ensemble,LU,Deaths,,1.99905570652174,1.68190557065217,1.18856595840074,average,3,mean
mean_ensemble,LV,Deaths,,15.3456717995169,13.9927875905797,1.09668439545584,average,3,mean
mean_ensemble,MT,Deaths,,1.96396512681159,1.50462975543478,1.30528132898986,average,3,mean
mean_ensemble,PT,Deaths,,26.3736043176329,21.2053804347826,1.24372229013977,average,3,mean
mean_ensemble,RO,Deaths,,269.630673309179,161.04338428442,1.67427351646424,average,3,mean
mean_ensemble,SI,Deaths,,11.5997101449275,8.84783627717391,1.31102224109334,average,3,mean
mean_ensemble,SK,Deaths,,52.2999969806763,35.2434148550725,1.48396508101567,average,3,mean
median_ensemble,AT,Cases,,21245.3191055254,19497.7397758152,1.08962984170493,average,3,median
median_ensemble,Average,Cases,,22398.0976403986,17850.4360287352,1.25476473540157,average,3,median
median_ensemble,BE,Cases,,34733.1421014493,28242.2410563859,1.22982953201569,average,3,median
median_ensemble,BG,Cases,,7231.59722373188,5716.46989130435,1.26504597439274,average,3,median
median_ensemble,CY,Cases,,4290.67356431159,3610.30183537138,1.18845286626021,average,3,median
median_ensemble,EE,Cases,,3368.26586730073,2889.41835371377,1.1657245351721,average,3,median
median_ensemble,ES,Cases,,92991.2563519022,69774.1730412138,1.33274609069139,average,3,median
median_ensemble,FI,Cases,,6569.64167798913,5735.8456861413,1.14536583399766,average,3,median
median_ensemble,GR,Cases,,23396.2706408515,18753.3220538949,1.24758005934166,average,3,median
median_ensemble,HR,Cases,,6589.79800724638,5391.66946105073,1.2222184714495,average,3,median
median_ensemble,HU,Cases,,14447.0701358696,11709.959526721,1.23374210670009,average,3,median
median_ensemble,IT,Cases,,116520.870824275,85854.2739605978,1.35719359618313,average,3,median
median_ensemble,LT,Cases,,5354.94179347826,4998.23206861413,1.07136717942811,average,3,median
median_ensemble,LV,Cases,,5027.77356884058,4497.44429121377,1.11791792033152,average,3,median
median_ensemble,MT,Cases,,1323.45376358696,941.680133605072,1.40541752592818,average,3,median
median_ensemble,NO,Cases,,9531.01355978261,8807.74742413949,1.0821170386495,average,3,median
median_ensemble,PT,Cases,,21962.9226200181,22269.332729846,0.986240714369621,average,3,median
median_ensemble,RO,Cases,,27879.2164560688,20861.8215092844,1.33637498737401,average,3,median
median_ensemble,SI,Cases,,8723.45120244565,7364.8998607337,1.18446297538343,average,3,median
median_ensemble,SK,Cases,,14377.1767028986,12241.7118863225,1.17444168237304,average,3,median
median_ensemble,AT,Deaths,,28.2862998188406,25.0656057518116,1.12849057385323,average,3,median
median_ensemble,Average,Deaths,,51.7233605072464,38.903176831723,1.32954079125665,average,3,median
median_ensemble,BE,Deaths,,37.8510009057971,28.9454664855072,1.30766594916509,average,3,median
median_ensemble,BG,Deaths,,96.0833718297101,59.4424320652174,1.61641050830982,average,3,median
median_ensemble,CY,Deaths,,4.37286231884058,3.86993432971015,1.1299577580088,average,3,median
median_ensemble,EE,Deaths,,6.78258831521739,6.07176064311594,1.11707109582908,average,3,median
median_ensemble,FI,Deaths,,16.6791123188406,15.9969191576087,1.04264528403942,average,3,median
median_ensemble,GR,Deaths,,48.5890738224638,43.6717289402174,1.11259789803554,average,3,median
median_ensemble,HR,Deaths,,33.902178442029,28.5256782155797,1.18847931277276,average,3,median
median_ensemble,HU,Deaths,,109.120192481884,86.4348992300725,1.26245525191657,average,3,median
median_ensemble,IT,Deaths,,162.067629076087,145.646454936594,1.11274681657471,average,3,median
median_ensemble,LT,Deaths,,13.6270267210145,13.0669644474638,1.04286093191747,average,3,median
median_ensemble,LU,Deaths,,1.86656023550725,1.68190557065217,1.10978896085318,average,3,median
median_ensemble,LV,Deaths,,12.8873301630435,13.9927875905797,0.920998055578257,average,3,median
median_ensemble,MT,Deaths,,2.04294836956522,1.50462975543478,1.35777480286164,average,3,median
median_ensemble,PT,Deaths,,22.8950928442029,21.2053804347826,1.07968319241511,average,3,median
median_ensemble,RO,Deaths,,275.807724184783,161.04338428442,1.71262995627114,average,3,median
median_ensemble,SI,Deaths,,9.94808197463768,8.84783627717391,1.12435195035223,average,3,median
median_ensemble,SK,Deaths,,48.211415307971,35.2434148550725,1.36795527636086,average,3,median
weighted.mean_ensemble,AT,Cases,,19929.9140866371,19497.7397758152,1.02216535433291,average,3,invscore_mean
