model,target_type,forecast_date,location,interval_score,dispersion,underprediction,overprediction,coverage_deviation,bias,ae_median,relative_skill,scaled_rel_skill
ITWW-county_repro,Cases,2022-02-21,PL,12333.0865217391,903.206086956522,11400.0760869565,29.804347826087,-0.23304347826087,-0.575,14851.75,0.865585153202327,0.328026149488208
ITWW-county_repro,Cases,2022-02-28,PL,17275.2658695652,701.505,16573.7608695652,0,-0.450434782608696,-0.925,19761,1.34592897980157,0.729209641411665
ITWW-county_repro,Cases,2022-03-07,PL,11588.3920652174,752.848586956522,10749.1304347826,86.4130434782609,-0.385217391304348,-0.65,13798.5,1.04101147038663,0.81766613598323
ITWW-county_repro,Deaths,2021-03-15,PL,1334.30130434783,56.6165217391304,0,1277.6847826087,-0.559130434782609,1,1518.75,2.17629463010235,2.08611914269682
ITWW-county_repro,Deaths,2021-03-22,PL,1151.50956521739,55.5204347826087,0,1095.98913043478,-0.559130434782609,1,1327.75,1.77696333238857,1.39692701816486
ITWW-county_repro,Deaths,2021-03-29,PL,1478.44630434783,58.5115217391304,0,1419.9347826087,-0.559130434782609,1,1662.5,2.65860232562597,2.7929953890555
ITWW-county_repro,Deaths,2021-04-05,PL,732.228913043478,34.8810869565217,0,697.347826086957,-0.559130434782609,1,859.5,1.85269703438223,2.57028687680185
ITWW-county_repro,Deaths,2021-04-12,PL,603.331086956522,19.1136956521739,584.217391304348,0,-0.515652173913044,-0.9875,670.5,1.34173229539206,1.34884117651919
ITWW-county_repro,Deaths,2021-04-19,PL,322.910217391304,21.0189130434783,301.891304347826,0,-0.124347826086957,-0.6,345,0.821856562897555,0.340474403683225
ITWW-county_repro,Deaths,2021-04-26,PL,541.226630434783,10.2375,530.989130434783,0,-0.559130434782609,-1,578.75,1.53531496001192,0.447965436573065
ITWW-county_repro,Deaths,2021-05-03,PL,301.905869565217,11.1341304347826,290.771739130435,0,-0.559130434782609,-1,342.75,1.19862377520092,0.311190264944877
ITWW-county_repro,Deaths,2021-05-10,PL,257.354673913044,9.72423913043478,247.630434782609,0,-0.385217391304348,-0.85,284.5,1.45763970221572,0.425413561556114
ITWW-county_repro,Deaths,2021-05-17,PL,87.2884782608696,12.4297826086957,0.0543478260869565,74.804347826087,-0.276521739130435,0.7125,118.25,0.500257847529213,0.12326765333511
ITWW-county_repro,Deaths,2021-05-24,PL,42.2384782608696,6.59717391304348,28.0108695652174,7.6304347826087,-0.32,-0.125,62.25,0.414173695825998,0.0833653520438449
ITWW-county_repro,Deaths,2021-05-31,PL,60.299347826087,4.54934782608696,50.1413043478261,5.60869565217391,-0.472173913043478,-0.5,76.75,0.852312317623736,0.222209315460049
ITWW-county_repro,Deaths,2021-06-07,PL,79.4421739130435,3.08347826086957,76.3586956521739,0,-0.559130434782609,-1,92.25,1.59404528057272,0.631350167195478
ITWW-county_repro,Deaths,2021-06-14,PL,19.4714130434783,3.97141304347826,15.4347826086957,0.0652173913043478,-0.146086956521739,-0.575,26,0.592774676079571,0.130195572811244
ITWW-county_repro,Deaths,2021-06-21,PL,7.14032608695652,3.62945652173913,0,3.51086956521739,0.136521739130435,0.37,8.75,0.394419956055117,0.071823584979926
ITWW-county_repro,Deaths,2021-06-28,PL,7.25358695652174,3.22097826086957,0,4.03260869565217,0.0821739130434783,0.4375,10.25,0.605182503576526,0.107497418599294
ITWW-county_repro,Deaths,2021-07-05,PL,10.6066304347826,2.68271739130435,0,7.92391304347826,-0.189565217391304,0.715,16.75,1.15405665687637,0.179835020843546
ITWW-county_repro,Deaths,2021-07-12,PL,20.4307608695652,3.14815217391304,0,17.2826086956522,-0.472173913043478,0.97,29.5,2.04272077362307,0.398510380270701
ITWW-county_repro,Deaths,2021-07-19,PL,35.5271739130435,3.70108695652174,0,31.8260869565217,-0.559130434782609,1,45.5,3.05850456021772,0.769757944862864
ITWW-county_repro,Deaths,2021-07-26,PL,24.105,2.99630434782609,0,21.1086956521739,-0.559130434782609,1,32,2.45334801768672,0.568600152299491
ITWW-county_repro,Deaths,2021-08-02,PL,12.3736956521739,2.43891304347826,0,9.93478260869565,-0.385217391304348,0.8875,18,1.47587496220054,0.308010747014944
ITWW-county_repro,Deaths,2021-08-09,PL,5.85141304347826,2.1775,0,3.67391304347826,-0.135217391304348,0.6575,8,0.527192256092683,0.143612111511271
ITWW-county_repro,Deaths,2021-08-16,PL,3.33923913043478,2.01315217391304,0.456521739130435,0.869565217391305,0.0495652173913044,0.15,5.5,0.347191856515901,0.0856740476323275
ITWW-county_repro,Deaths,2021-08-23,PL,8.21652173913044,1.80347826086957,6.41304347826087,0,-0.113478260869565,-0.675,13.5,0.782263369242592,0.207420171825738
ITWW-county_repro,Deaths,2021-08-30,PL,17.7042391304348,1.85641304347826,15.8478260869565,0,-0.493913043478261,-0.985,26,0.900006289368511,0.445406715050617
ITWW-county_repro,Deaths,2021-09-06,PL,4.26184782608696,3.79445652173913,0.434782608695652,0.0326086956521739,0.353913043478261,-0.05,4.25,0.271570306106135,0.101988315654214
ITWW-county_repro,Deaths,2021-09-13,PL,6.30782608695652,5.18826086956522,1.03260869565217,0.0869565217391304,0.310434782608696,-0.05,8.25,0.362930749437904,0.133693954375602
ITWW-county_repro,Deaths,2021-09-20,PL,12.2039130434783,6.37782608695652,5.82608695652174,0,0.071304347826087,-0.475,23,0.41948258567334,0.217491360473586
ITWW-county_repro,Deaths,2021-09-27,PL,46.1328260869565,6.285,39.8478260869565,0,-0.40695652173913,-0.9525,73,1.05050508615108,0.656864763137001
ITWW-county_repro,Deaths,2021-10-04,PL,37.118152173913,10.0529347826087,27.0652173913044,0,-0.124347826086957,-0.7,65.5,0.599626952521018,0.347114066125968
ITWW-county_repro,Deaths,2021-10-11,PL,25.4464130434783,16.7398913043478,3.22826086956522,5.47826086956522,0.0278260869565217,0.175,38.75,0.340507579806047,0.161708156243675
ITWW-county_repro,Deaths,2021-10-18,PL,31.1405434782609,21.0861956521739,4.83695652173913,5.21739130434783,0.0278260869565217,-0.0375,44.25,0.262157578539653,0.124459359659412
ITWW-county_repro,Deaths,2021-10-25,PL,341.716847826087,63.1298913043478,0,278.586956521739,-0.472173913043478,0.975,505,1.17056055275716,0.641952668014093
ITWW-county_repro,Deaths,2021-11-01,PL,234.716086956522,48.7595652173913,0,185.95652173913,-0.341739130434783,0.82,330,0.645943890191038,0.333499564088288
ITWW-county_repro,Deaths,2021-11-08,PL,172.096304347826,42.5854347826087,67.8913043478261,61.6195652173913,-0.0591304347826087,0.025,260.25,0.441790208155056,0.177871242235969
ITWW-county_repro,Deaths,2021-11-15,PL,748.871956521739,25.0458695652174,723.826086956522,0,-0.559130434782609,-1,848.5,1.48862274183484,0.727257929895034
ITWW-county_repro,Deaths,2021-11-22,PL,913.62597826087,52.0498913043478,0,861.576086956522,-0.493913043478261,0.975,1069.75,1.07972421483939,2.04099616755899
ITWW-county_repro,Deaths,2021-11-29,PL,831.729782608696,40.3167391304348,0,791.413043478261,-0.559130434782609,1,968,1.23424259908426,2.14173208511382
ITWW-county_repro,Deaths,2021-12-06,PL,59.4290217391304,28.6572826086957,1.71739130434783,29.054347826087,0.071304347826087,0.175,94.75,0.184773048690728,0.307172970652812
ITWW-county_repro,Deaths,2021-12-13,PL,249.702826086957,26.7028260869565,77.4021739130435,145.597826086957,-0.363478260869565,-0.325,326,0.772353286307972,1.21204219972058
ITWW-county_repro,Deaths,2021-12-20,PL,364.365869565217,19.5941304347826,344.771739130435,0,-0.363478260869565,-0.825,420.25,0.793987888885993,1.47382032065436
ITWW-county_repro,Deaths,2021-12-27,PL,475.805217391304,16.3160869565217,459.489130434783,0,-0.537391304347826,-0.995,538.25,0.90740530113447,1.02659758592644
ITWW-county_repro,Deaths,2022-01-03,PL,234.775869565217,19.9280434782609,105.673913043478,109.173913043478,-0.450434782608696,0.4625,298,0.443340547146853,0.221701801081176
ITWW-county_repro,Deaths,2022-01-10,PL,748.463913043478,27.1921739130435,33.6739130434783,687.597826086957,-0.559130434782609,0.5,844.75,1.68434979174002,1.9037469643418
ITWW-county_repro,Deaths,2022-01-17,PL,1401.06630434783,31.9467391304348,0,1369.11956521739,-0.559130434782609,1,1503.25,2.19197463034511,1.7861531596947
ITWW-county_repro,Deaths,2022-01-24,PL,7189.28260869565,149.760869565217,0,7039.52173913044,-0.559130434782609,1,7705.5,10.5189560099341,63.9292559561494
ITWW-county_repro,Deaths,2022-01-31,PL,4060.7347826087,84.3869565217391,0,3976.34782608696,-0.559130434782609,1,4323.5,6.34795675537962,30.1483580865809
ITWW-county_repro,Deaths,2022-02-07,PL,560.507065217391,16.083152173913,0,544.423913043478,-0.559130434782609,1,615.25,2.09087187689006,5.16562218887551
ITWW-county_repro,Deaths,2022-02-14,PL,342.33347826087,8.29,334.04347826087,0,-0.559130434782609,-1,373.5,1.47336672962822,2.04786573094822
ITWW-county_repro,Deaths,2022-02-21,PL,310.147391304348,6.96260869565217,303.184782608696,0,-0.559130434782609,-1,335.75,1.21865877512293,0.858217998673582
ITWW-county_repro,Deaths,2022-02-28,PL,221.801739130435,6.47565217391304,215.326086956522,0,-0.559130434782609,-1,244.5,1.01332655015074,0.615288312369684
ITWW-county_repro,Deaths,2022-03-07,PL,122.835217391304,6.58521739130435,116.25,0,-0.559130434782609,-1,147.25,0.87173436576513,0.377154417902089
KITmetricslab-bivar_branching,Cases,2021-07-05,DE,2943.17163043478,676.073804347826,2267.09782608696,0,-0.189565217391304,-0.775,5410.25,0.734185099232099,0.886384562521845
KITmetricslab-bivar_branching,Cases,2021-07-12,DE,2354.70326086957,1713.67065217391,641.032608695652,0,0.114782608695652,-0.425,3680.75,0.721662325901544,0.587887550668135
Karlen-pypm,Cases,2021-07-12,CZ,2370.48967391304,1284.26141304348,0,1086.22826086957,-0.0808695652173913,0.65,3538.25,2.84409589417622,1.96438119281872
Karlen-pypm,Cases,2021-07-19,CZ,2649.22467391304,799.050760869565,0,1850.17391304348,-0.385217391304348,0.9075,4177.5,3.53437776185867,2.16376975794553
Karlen-pypm,Cases,2021-07-26,CZ,175.823152173913,120.551413043478,0,55.2717391304348,0.114782608695652,0.425,231.25,0.413848608503683,0.14500138899235
Karlen-pypm,Cases,2021-08-02,CZ,221.3875,43.5179347826087,177.641304347826,0.228260869565217,-0.189565217391304,-0.6825,337.5,0.713473298362265,0.194081055007983
Karlen-pypm,Cases,2021-08-09,CZ,533.742717391304,22.0905434782609,511.652173913044,0,-0.559130434782609,-1,622,1.34382474586098,0.475028429056987
Karlen-pypm,Cases,2021-08-16,CZ,758.176956521739,35.4921739130435,722.684782608696,0,-0.515652173913044,-0.9875,901.25,1.64057083572166,0.665809304130317
Karlen-pypm,Cases,2021-08-23,CZ,382.063260869565,82.9871739130435,293.282608695652,5.79347826086957,-0.0808695652173913,-0.425,590.25,0.681975456165823,0.326793737242544
Karlen-pypm,Cases,2021-08-30,CZ,759.989891304348,94.6311956521739,665.358695652174,0,-0.363478260869565,-0.865,1115.75,1.00703630514043,0.620268757724077
Karlen-pypm,Cases,2021-09-06,CZ,1226.75119565217,111.001195652174,1115.75,0,-0.493913043478261,-0.985,1711.75,1.31066680050579,0.906288549607287
Karlen-pypm,Cases,2021-09-13,CZ,368.4825,332.210760869565,29.4565217391304,6.81521739130435,0.310434782608696,-0.1,355.75,0.320419647964431,0.267447915906507
Karlen-pypm,Cases,2021-09-20,CZ,820.604130434783,656.865,0,163.739130434783,0.18,0.35,984.5,0.726396011835119,0.487489102689231
Karlen-pypm,Cases,2021-09-27,CZ,3947.21434782609,281.594782608696,3665.61956521739,0,-0.363478260869565,-0.895,5057.25,1.14016327876725,1.15620462479023
Karlen-pypm,Cases,2021-10-04,CZ,8009.92543478261,326.566739130435,7683.35869565218,0,-0.40695652173913,-0.9125,9238.75,1.26384020171179,1.15855599175011
Karlen-pypm,Cases,2021-10-11,CZ,16304.139673913,413.857065217391,15890.2826086957,0,-0.493913043478261,-0.975,18057.5,1.18193771015221,1.08481989608233
Karlen-pypm,Cases,2021-10-18,CZ,12054.7305434783,1867.39358695652,10187.3369565217,0,-0.385217391304348,-0.945,19155.25,0.760108081171045,0.454681282865182
Karlen-pypm,Cases,2021-10-25,CZ,29175.3415217391,11417.1893478261,0,17758.152173913,-0.124347826086957,0.7,52954.5,1.57265860977915,0.805941688932243
Karlen-pypm,Cases,2021-11-01,CZ,17749.5626086957,7420.38869565218,0,10329.1739130435,-0.102608695652174,0.675,32069.5,0.753679913399628,0.368684515681557
Karlen-pypm,Cases,2021-11-08,CZ,25087.7967391304,10301.2097826087,0,14786.5869565217,-0.124347826086957,0.7,45114,0.766454835789614,0.581034093369787
Karlen-pypm,Cases,2021-11-15,CZ,41456.0392391304,8411.58271739131,0,33044.4565217391,-0.276521739130435,0.8125,65013,1.62211789999346,1.32388173403978
Karlen-pypm,Cases,2021-11-22,CZ,33249.5427173913,10223.4231521739,0,23026.1195652174,-0.23304347826087,0.825,57370.75,1.04701154998733,2.38930912789564
Karlen-pypm,Cases,2021-11-29,CZ,58618.622173913,9055.06782608696,0,49563.5543478261,-0.472173913043478,0.9775,88700.75,1.02652375144821,1.62024556594101
Karlen-pypm,Cases,2021-12-06,CZ,37114.4213043478,3809.20391304348,0,33305.2173913044,-0.515652173913044,0.9875,50102,1.33253072855229,0.802720800890024
Karlen-pypm,Deaths,2021-07-12,CZ,9.35663043478261,3.41097826086957,1,4.94565217391304,-0.0156521739130435,0.125,12.25,0.84844003946515,0.409328666939296
Karlen-pypm,Deaths,2021-07-19,CZ,13.7963043478261,3.64413043478261,0.934782608695652,9.21739130434783,-0.189565217391304,0.3125,19.5,1.3285420631525,0.676448016372125
Karlen-pypm,Deaths,2021-07-26,CZ,8.51119565217391,1.57641304347826,0,6.93478260869565,-0.135217391304348,0.65,11,0.817137367591583,0.381270267901487
Karlen-pypm,Deaths,2021-08-02,CZ,6.36891304347826,1.15152173913043,0.608695652173913,4.60869565217391,-0.0591304347826087,0.175,8,0.700980908755078,0.295383281409113
Karlen-pypm,Deaths,2021-08-09,CZ,2.66217391304348,0.912173913043478,1.73913043478261,0.0108695652173913,0.0495652173913044,-0.4375,4.25,0.565066854431217,0.175952067932499
Karlen-pypm,Deaths,2021-08-16,CZ,3.15315217391304,0.935760869565217,2.21739130434783,0,0.0604347826086957,-0.4625,5,0.618779558133174,0.190641737587487
Karlen-pypm,Deaths,2021-08-23,CZ,2.70445652173913,1.00880434782609,1.6195652173913,0.0760869565217391,0.0495652173913044,-0.3,4.5,0.562445345100133,0.16095247952596
Karlen-pypm,Deaths,2021-08-30,CZ,4.16065217391304,1.11717391304348,2.46739130434783,0.576086956521739,-0.124347826086957,-0.1875,7,0.584310936960502,0.229342791921056
Karlen-pypm,Deaths,2021-09-06,CZ,4.97217391304348,1.24391304347826,3.51086956521739,0.217391304347826,-0.146086956521739,-0.475,8.75,0.732176104565137,0.308611907572947
Karlen-pypm,Deaths,2021-09-13,CZ,3.97586956521739,1.8345652173913,2.14130434782609,0,-0.0156521739130435,-0.575,7.25,0.521485272760318,0.237040781279364
Karlen-pypm,Deaths,2021-09-20,CZ,5.25369565217391,2.59065217391304,2.66304347826087,0,0.0278260869565217,-0.525,9.25,0.726878270131338,0.300429504671096
Karlen-pypm,Deaths,2021-09-27,CZ,8.61086956521739,2.29565217391304,6.25,0.0652173913043478,-0.0156521739130435,-0.4625,13.75,0.815874977696834,0.453668230052514
Karlen-pypm,Deaths,2021-10-04,CZ,19.1039130434783,3.38652173913043,15.2934782608696,0.423913043478261,-0.124347826086957,-0.4,29,0.958525278192883,0.769566911722852
Karlen-pypm,Deaths,2021-10-11,CZ,56.8105434782609,4.3975,52.4130434782609,0,-0.32,-0.825,72.5,1.04039666038181,1.15432116488472
Karlen-pypm,Deaths,2021-10-18,CZ,112.579891304348,7.28641304347826,105.29347826087,0,-0.472173913043478,-0.97,144.25,1.10849023172081,1.08096359789972
Karlen-pypm,Deaths,2021-10-25,CZ,50.3451086956522,32.9538043478261,16.9130434782609,0.478260869565217,0.00608695652173914,-0.45,69,0.41761077556047,0.283199643902472
Karlen-pypm,Deaths,2021-11-01,CZ,63.3442391304348,42.2572826086957,10.9239130434783,10.1630434782609,0.0495652173913044,-0.15,101,0.465799336682554,0.24535739667292
Karlen-pypm,Deaths,2021-11-08,CZ,163.478804347826,79.8483695652174,3.5,80.1304347826087,0.0278260869565217,0.325,269,0.795557576016695,0.585269242413511
Karlen-pypm,Deaths,2021-11-15,CZ,388.329782608696,102.025434782609,0,286.304347826087,-0.189565217391304,0.745,616,1.72097172668642,2.10566536824628
Karlen-pypm,Deaths,2021-11-22,CZ,497.566195652174,113.055326086957,0,384.510869565217,-0.32,0.845,755.75,2.49783560783163,3.93884629615289
Karlen-pypm,Deaths,2021-11-29,CZ,777.835217391304,126.085217391304,0,651.75,-0.450434782608696,0.945,1117.75,2.42150951282491,12.8010546972128
Karlen-pypm,Deaths,2021-12-06,CZ,258.295,100.610217391304,0,157.684782608696,-0.167826086956522,0.7375,439.25,1.9643019015397,2.33854187168849
Karlen-pypm,Cases,2021-03-15,DE,23836.2434782609,12275.9282608696,80.0760869565218,11480.2391304348,0.136521739130435,0.3,38698.25,1.36486615041666,0.961627680143752
Karlen-pypm,Cases,2021-03-22,DE,58575.9485869565,19411.4268478261,0,39164.5217391304,-0.102608695652174,0.675,100303,1.89730044231431,4.81277653994433
Karlen-pypm,Cases,2021-03-29,DE,71608.2270652174,21934.7814130435,0,49673.4456521739,-0.211304347826087,0.8,123366.25,2.2095895540858,6.83201660941722
Karlen-pypm,Cases,2021-04-05,DE,18562.3635869565,7985.10271739131,10577.2608695652,0,-0.0156521739130435,-0.575,33326.5,0.861903361368771,1.03630148137374
Karlen-pypm,Cases,2021-04-12,DE,14417.1833695652,7978.6725,6433.44565217391,5.06521739130435,0.0278260869565217,-0.475,22150.25,0.791014765003803,1.4389512181233
Karlen-pypm,Cases,2021-04-19,DE,32318.6510869565,7413.98804347826,0,24904.6630434783,-0.189565217391304,0.7125,48376.75,0.935008672405832,1.64206036744501
Karlen-pypm,Cases,2021-04-26,DE,54140.8558695652,6844.2797826087,0,47296.5760869565,-0.450434782608696,0.945,73487.75,1.48893313866783,1.76363334479227
Karlen-pypm,Cases,2021-05-03,DE,42688.2102173913,3765.13413043478,0,38923.0760869565,-0.515652173913044,0.9875,54435.75,1.60559281593016,0.876997323847749
Karlen-pypm,Cases,2021-05-10,DE,13556.3297826087,2057.72108695652,0,11498.6086956522,-0.450434782608696,0.9625,19644.5,0.828525591093252,0.310181109385609
Karlen-pypm,Cases,2021-05-17,DE,4694.32510869565,1503.17293478261,0,3191.15217391304,-0.23304347826087,0.8125,7908,0.823583016480212,0.234516470343878
Karlen-pypm,Cases,2021-05-24,DE,7057.18532608696,968.326630434783,0,6088.85869565217,-0.537391304347826,0.995,10045.75,0.774682053152462,0.302094687282253
Karlen-pypm,Cases,2021-05-31,DE,2913.89717391304,584.45152173913,0,2329.44565217391,-0.363478260869565,0.9125,4436.25,0.951219506999707,0.282020075524521
Karlen-pypm,Cases,2021-06-07,DE,2120.58858695652,417.523369565217,0,1703.0652173913,-0.363478260869565,0.895,3198,0.91414829047579,0.271243327158458
Karlen-pypm,Cases,2021-06-14,DE,1734.47445652174,322.757065217391,27.6304347826087,1384.08695652174,-0.298260869565217,0.62,2522,0.763885775233843,0.293421739087902
Karlen-pypm,Cases,2021-06-21,DE,1591.06858695652,226.362065217391,1172.55434782609,192.152173913044,-0.276521739130435,-0.125,2189.25,0.844312812896338,0.494653620699834
Karlen-pypm,Cases,2021-06-28,DE,2255.38173913043,513.11,1675.6847826087,66.5869565217391,-0.146086956521739,-0.375,3979.75,0.665252804234387,0.770392900337589
Karlen-pypm,Cases,2021-07-05,DE,5613.72065217391,198.090217391304,5415.63043478261,0,-0.493913043478261,-0.975,6514.5,1.40036347573408,1.6906643407887
Karlen-pypm,Cases,2021-07-12,DE,4867.06717391304,818.523695652174,4048.54347826087,0,-0.23304347826087,-0.825,8582.5,1.49164401112183,1.21513748562627
Karlen-pypm,Cases,2021-07-19,DE,8077.27956521739,4355.73608695652,0,3721.54347826087,-0.0156521739130435,0.575,13012.5,1.47155493978627,1.63786276582274
Karlen-pypm,Cases,2021-07-26,DE,4672.15717391304,4139.3202173913,0,532.836956521739,0.245217391304348,0.275,4055.25,0.944240173571477,0.601244660916673
Karlen-pypm,Cases,2021-08-02,DE,4582.39326086957,1542.665,2905.66304347826,134.065217391304,-0.0156521739130435,-0.275,7815.25,0.590111378370735,0.36150944905445
Karlen-pypm,Cases,2021-08-09,DE,10589.4277173913,1934.5472826087,8654.88043478261,0,-0.254782608695652,-0.8075,17435.75,0.964986454877626,0.558050428172821
Karlen-pypm,Cases,2021-08-16,DE,14075.4376086957,5356.68760869565,0,8718.75,0.0278260869565217,0.525,23957.25,0.994858283002939,0.691691824801345
Karlen-pypm,Cases,2021-08-23,DE,68949.9457608696,13649.8479347826,0,55300.097826087,-0.385217391304348,0.9075,103526.75,2.64603082365935,5.34395893837354
Karlen-pypm,Cases,2021-08-30,DE,102352.305434783,15246.0445652174,0,87106.2608695652,-0.515652173913044,0.9875,141629.5,3.09823762895696,18.5479181611686
Karlen-pypm,Cases,2021-09-06,DE,73995.6845652174,12770.8041304348,0,61224.8804347826,-0.472173913043478,0.97,105709.25,2.94641553337953,7.40982703989208
Karlen-pypm,Cases,2021-09-13,DE,7342.55771739131,4956.41641304348,0,2386.14130434783,0.071304347826087,0.475,11675.25,0.59048541690875,1.40966219207666
Karlen-pypm,Cases,2021-09-20,DE,5237.03315217391,3770.91358695652,1301.30434782609,164.815217391304,0.201739130434783,-0.175,7347.25,0.735310277629865,0.971371746753664
Karlen-pypm,Cases,2021-09-27,DE,15748.0057608696,2608.41880434783,13139.5869565217,0,-0.211304347826087,-0.75,23382.5,1.40876516034796,2.42032057455162
Karlen-pypm,Cases,2021-10-04,DE,13603.2211956522,4553.72119565217,8926.69565217391,122.804347826087,0.071304347826087,-0.275,21924,0.799743838347617,0.832693779618934
Karlen-pypm,Cases,2021-10-11,DE,30696.6555434783,3203.38380434783,27471.6086956522,21.6630434782609,-0.276521739130435,-0.675,40585.75,0.966537174838896,0.89134054760917
Karlen-pypm,Cases,2021-10-18,DE,71705.7932608696,2097.68456521739,69608.1086956522,0,-0.559130434782609,-1,80162.5,1.38508224959399,1.03342870832083
Karlen-pypm,Cases,2021-10-25,DE,103989.720434783,35482.59,0,68507.1304347826,-0.276521739130435,0.8625,176085.5,2.02921707396237,1.2053320584175
Karlen-pypm,Cases,2021-11-01,DE,42529.0104347826,21863.9452173913,17752.1086956522,2912.95652173913,0.071304347826087,-0.125,66491,0.65526373719388,0.3408543474714
Karlen-pypm,Cases,2021-11-08,DE,31872.6515217391,20802.9015217391,11046.9565217391,22.7934782608696,0.18,-0.25,43623.75,0.388091765415409,0.217009212635111
Karlen-pypm,Cases,2021-11-15,DE,33042.5860869565,19056.9339130435,0,13985.652173913,0.00608695652173913,0.55,59217,0.373934468512182,0.352345770765524
Karlen-pypm,Cases,2021-11-22,DE,41245.9402173913,35422.3097826087,0,5823.63043478261,0.245217391304348,0.275,38460,0.458725218846688,1.19118081947708
Karlen-pypm,Cases,2021-11-29,DE,100017.171304348,41001.5626086957,0,59015.6086956522,-0.211304347826087,0.8,177004.5,0.762264802586773,1.42181221258626
Karlen-pypm,Cases,2021-12-06,DE,78380.0208695652,36411.0643478261,0,41968.9565217391,-0.0808695652173913,0.65,131849,1.02675001287256,0.703795422543494
Karlen-pypm,Deaths,2021-03-15,DE,306.244565217391,136.038043478261,0,170.20652173913,-0.0808695652173913,0.65,560.75,1.07588940333368,2.06371215483939
Karlen-pypm,Deaths,2021-03-22,DE,396.21152173913,157.255,0,238.95652173913,-0.146086956521739,0.725,705,1.10271868274152,2.85876763424298
Karlen-pypm,Deaths,2021-03-29,DE,370.922608695652,186.520434782609,0,184.402173913044,-0.0591304347826087,0.625,674.25,1.22711146441868,2.31291768220772
Karlen-pypm,Deaths,2021-04-05,DE,150.968695652174,146.055652173913,4.91304347826087,0,0.353913043478261,-0.15,65.5,0.569607029101536,0.607568003590521
Karlen-pypm,Deaths,2021-04-12,DE,107.703804347826,99.2581521739131,3.82608695652174,4.61956521739131,0.310434782608696,0.05,96.25,0.557319656998727,0.717506469958682
Karlen-pypm,Deaths,2021-04-19,DE,265.975652173913,70.9539130434783,0,195.021739130435,-0.254782608695652,0.8,431.5,1.0425216511629,2.36666557052965
Karlen-pypm,Deaths,2021-04-26,DE,449.472173913044,74.6460869565217,0,374.826086956522,-0.428695652173913,0.9375,665.5,2.24259918025887,3.36765808914251
Karlen-pypm,Deaths,2021-05-03,DE,389.403695652174,60.0667391304348,0,329.336956521739,-0.450434782608696,0.945,569.75,2.71591921909623,2.30060525107484
Karlen-pypm,Deaths,2021-05-10,DE,87.496847826087,36.7142391304348,0,50.7826086956522,-0.102608695652174,0.675,164,0.713368551928355,0.342385102266246
Karlen-pypm,Deaths,2021-05-17,DE,105.879782608696,27.1297826086957,0,78.75,-0.298260869565217,0.8875,176.75,0.957617491139151,0.509096743610904
Karlen-pypm,Deaths,2021-05-24,DE,34.0373913043478,22.9613043478261,0,11.0760869565217,0.114782608695652,0.425,51.25,0.3245779704677,0.112453670103485
Karlen-pypm,Deaths,2021-05-31,DE,42.5070652173913,18.583152173913,20.6847826086957,3.23913043478261,0.0495652173913044,-0.12,60.75,0.497211651663676,0.180632570814906
Karlen-pypm,Deaths,2021-06-07,DE,50.4090217391304,14.1698913043478,36.2391304347826,0,-0.102608695652174,-0.625,73.5,0.630403767057172,0.258599481198463
Karlen-pypm,Deaths,2021-06-14,DE,51.9982608695652,10.6830434782609,41.3152173913044,0,-0.211304347826087,-0.75,74.25,0.794280914943191,0.329438792164273
Karlen-pypm,Deaths,2021-06-21,DE,55.3561956521739,8.3779347826087,46.9782608695652,0,-0.40695652173913,-0.925,83,0.801611399789328,0.348012283823566
Karlen-pypm,Deaths,2021-06-28,DE,31.4510869565217,6.55978260869565,24.8913043478261,0,-0.167826086956522,-0.72,49,0.796524799960095,0.263054302735637
Karlen-pypm,Deaths,2021-07-05,DE,42.6982608695652,5.0895652173913,37.6086956521739,0,-0.254782608695652,-0.75,53.5,1.29807659569529,0.434889081275449
Karlen-pypm,Deaths,2021-07-12,DE,24.7905434782609,11.6166304347826,13.1739130434783,0,-0.0156521739130435,-0.575,46.5,0.801243540462508,0.31625808938642
Karlen-pypm,Deaths,2021-07-19,DE,120.534456521739,40.3605434782609,0,80.1739130434783,-0.146086956521739,0.6625,186,2.24950104288717,1.79588680369763
Karlen-pypm,Deaths,2021-07-26,DE,160.736413043478,39.2255434782609,0,121.510869565217,-0.450434782608696,0.945,241.75,1.90505409761233,2.25284619357316
Karlen-pypm,Deaths,2021-08-02,DE,173.539239130435,27.0935869565217,0,146.445652173913,-0.537391304347826,0.995,244.25,1.84020456961793,2.60119423897814
Karlen-pypm,Deaths,2021-08-09,DE,62.6051086956522,23.4638043478261,0,39.1413043478261,-0.254782608695652,0.85,109.25,0.877049709553808,0.954028433663894
Karlen-pypm,Deaths,2021-08-16,DE,90.6989130434783,39.7967391304348,0,50.9021739130435,-0.189565217391304,0.775,161.25,1.0537132478956,1.33314906799551
Karlen-pypm,Deaths,2021-08-23,DE,103.785652173913,37.0573913043478,0,66.7282608695652,-0.189565217391304,0.775,178.25,1.0540832252185,1.36525898123324
Karlen-pypm,Deaths,2021-08-30,DE,68.476847826087,44.2703260869565,0,24.2065217391304,0.0930434782608696,0.45,114.25,0.835490649679495,0.765249427873146
Karlen-pypm,Deaths,2021-09-06,DE,48.1082608695652,39.7604347826087,0.0869565217391304,8.26086956521739,0.288695652173913,0.175,50,0.8620881554116,0.529929429907639
