model,location,target_type,weights,forecast_date,nmod
epiforecasts-EpiNow2,FR,Deaths,0.0530114657928474,2021-04-26,8
epiforecasts-EpiNow2,GB,Cases,0.25228822636277,2021-04-26,8
epiforecasts-EpiNow2,GB,Deaths,0.155546535894026,2021-04-26,8
epiforecasts-EpiNow2,PL,Cases,0.0997209819480101,2021-04-26,8
itwm-dSEIR,DE,Deaths,0.0980754846487594,2021-04-26,8
FIAS_FZJ-Epi1Ger,DE,Cases,0.100122354086511,2021-05-03,8
IEM_Health-CovidProject,CZ,Cases,0.120529090833142,2021-05-03,8
IEM_Health-CovidProject,CZ,Deaths,0.0907005526173621,2021-05-03,8
IEM_Health-CovidProject,DE,Cases,0.117483842393974,2021-05-03,8
IEM_Health-CovidProject,FR,Cases,0.138979092949138,2021-05-03,8
IEM_Health-CovidProject,FR,Deaths,0.107386726067959,2021-05-03,8
IEM_Health-CovidProject,GB,Cases,0.349188446920524,2021-05-03,8
IEM_Health-CovidProject,GB,Deaths,0.0948489615450768,2021-05-03,8
IEM_Health-CovidProject,PL,Cases,0.0339964422178324,2021-05-03,8
ILM-EKF,CZ,Cases,0.310853110517094,2021-05-03,8
ILM-EKF,CZ,Deaths,0.122806577590473,2021-05-03,8
ILM-EKF,DE,Cases,0.123857335730755,2021-05-03,8
ILM-EKF,DE,Deaths,0.138579216478449,2021-05-03,8
ILM-EKF,FR,Cases,0.202600508033678,2021-05-03,8
ILM-EKF,FR,Deaths,0.156280064947407,2021-05-03,8
ILM-EKF,GB,Cases,0.161405982688186,2021-05-03,8
ILM-EKF,GB,Deaths,0.181529041149872,2021-05-03,8
ILM-EKF,PL,Cases,0.0900041216117203,2021-05-03,8
ILM-EKF,PL,Deaths,0.128722603940581,2021-05-03,8
ITWW-county_repro,DE,Deaths,0.111507190047488,2021-05-03,8
ITWW-county_repro,PL,Cases,0.0362219155970992,2021-05-03,8
Karlen-pypm,DE,Cases,0.152498862324722,2021-05-03,8
Karlen-pypm,DE,Deaths,0.168533427674564,2021-05-03,8
MIMUW-StochSEIR,PL,Deaths,0.0811266686922182,2021-05-03,8
MIT_CovidAnalytics-DELPHI,DE,Cases,0.0978876239315492,2021-05-03,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.107033850089199,2021-05-03,8
MIT_CovidAnalytics-DELPHI,PL,Cases,0.0407867519825413,2021-05-03,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0947520534430096,2021-05-03,8
MOCOS-agent1,PL,Cases,0.290951021679476,2021-05-03,8
MOCOS-agent1,PL,Deaths,0.262424816641269,2021-05-03,8
MUNI_DMS-SEIAR,CZ,Cases,0.130460130648914,2021-05-03,8
MUNI_DMS-SEIAR,CZ,Deaths,0.0680596029045148,2021-05-03,8
RobertWalraven-ESG,CZ,Deaths,0.242534084243398,2021-05-03,8
RobertWalraven-ESG,FR,Deaths,0.417955575737188,2021-05-03,8
RobertWalraven-ESG,GB,Deaths,0.128888826569479,2021-05-03,8
RobertWalraven-ESG,PL,Deaths,0.0749658577643032,2021-05-03,8
UMass-MechBayes,CZ,Deaths,0.132036689367312,2021-05-03,8
UMass-MechBayes,FR,Deaths,0.108176396797621,2021-05-03,8
UMass-MechBayes,GB,Deaths,0.129916171023194,2021-05-03,8
UMass-MechBayes,PL,Deaths,0.117303019527753,2021-05-03,8
UMass-SemiMech,CZ,Cases,0.166834626623673,2021-05-03,8
UMass-SemiMech,CZ,Deaths,0.129766845451683,2021-05-03,8
UMass-SemiMech,DE,Cases,0.102012118194875,2021-05-03,8
UMass-SemiMech,DE,Deaths,0.116940675114678,2021-05-03,8
UMass-SemiMech,FR,Cases,0.165377474537401,2021-05-03,8
UMass-SemiMech,FR,Deaths,0.0803865409842523,2021-05-03,8
UMass-SemiMech,GB,Cases,0.152536780369625,2021-05-03,8
UMass-SemiMech,GB,Deaths,0.0972373267361501,2021-05-03,8
UMass-SemiMech,PL,Cases,0.0619772994951676,2021-05-03,8
UNIPV-BayesINGARCHX,FR,Cases,0.102541570824994,2021-05-03,8
epiforecasts-EpiExpert,DE,Cases,0.164029240575354,2021-05-03,8
epiforecasts-EpiExpert,DE,Deaths,0.116324425911777,2021-05-03,8
epiforecasts-EpiExpert,FR,Cases,0.186246038541748,2021-05-03,8
epiforecasts-EpiExpert,FR,Deaths,0.0785554955519675,2021-05-03,8
epiforecasts-EpiExpert,GB,Cases,0.172721938596453,2021-05-03,8
epiforecasts-EpiExpert,GB,Deaths,0.136771585316389,2021-05-03,8
epiforecasts-EpiExpert,PL,Cases,0.0855759775365472,2021-05-03,8
epiforecasts-EpiExpert,PL,Deaths,0.114869282894013,2021-05-03,8
epiforecasts-EpiNow2,CZ,Cases,0.271323041377178,2021-05-03,8
epiforecasts-EpiNow2,CZ,Deaths,0.214095647825258,2021-05-03,8
epiforecasts-EpiNow2,DE,Cases,0.142108622762259,2021-05-03,8
epiforecasts-EpiNow2,DE,Deaths,0.121529615718118,2021-05-03,8
epiforecasts-EpiNow2,FR,Cases,0.20425531511304,2021-05-03,8
epiforecasts-EpiNow2,FR,Deaths,0.0512591999136057,2021-05-03,8
epiforecasts-EpiNow2,GB,Cases,0.164146851425212,2021-05-03,8
epiforecasts-EpiNow2,GB,Deaths,0.23080808765984,2021-05-03,8
epiforecasts-EpiNow2,PL,Cases,0.360486469879616,2021-05-03,8
epiforecasts-EpiNow2,PL,Deaths,0.125835697096852,2021-05-03,8
itwm-dSEIR,DE,Deaths,0.119551598965727,2021-05-03,8
ICM-agentModel,PL,Cases,0.0765183206099092,2021-05-10,8
ICM-agentModel,PL,Deaths,0.0632960828598912,2021-05-10,8
IEM_Health-CovidProject,CZ,Cases,0.125186227298639,2021-05-10,8
IEM_Health-CovidProject,CZ,Deaths,0.10677159153807,2021-05-10,8
IEM_Health-CovidProject,DE,Cases,0.0961359165134427,2021-05-10,8
IEM_Health-CovidProject,FR,Cases,0.188025830466241,2021-05-10,8
IEM_Health-CovidProject,FR,Deaths,0.112307471019051,2021-05-10,8
IEM_Health-CovidProject,GB,Cases,0.38506078494057,2021-05-10,8
IEM_Health-CovidProject,GB,Deaths,0.0997591852010245,2021-05-10,8
ILM-EKF,CZ,Cases,0.225941028674141,2021-05-10,8
ILM-EKF,CZ,Deaths,0.115421660035587,2021-05-10,8
ILM-EKF,DE,Deaths,0.100093000236442,2021-05-10,8
ILM-EKF,FR,Cases,0.200796286814997,2021-05-10,8
ILM-EKF,FR,Deaths,0.156361911079904,2021-05-10,8
ILM-EKF,GB,Cases,0.0972004223391867,2021-05-10,8
ILM-EKF,GB,Deaths,0.134355741347849,2021-05-10,8
ILM-EKF,PL,Cases,0.160777081627118,2021-05-10,8
ILM-EKF,PL,Deaths,0.155035540547948,2021-05-10,8
ITWW-county_repro,DE,Deaths,0.111323100338466,2021-05-10,8
Karlen-pypm,DE,Cases,0.121714474956455,2021-05-10,8
Karlen-pypm,DE,Deaths,0.120655290907518,2021-05-10,8
MIT_CovidAnalytics-DELPHI,DE,Cases,0.0922635463985964,2021-05-10,8
MIT_CovidAnalytics-DELPHI,PL,Cases,0.0779745761452229,2021-05-10,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0780999832523498,2021-05-10,8
MOCOS-agent1,PL,Cases,0.169304793764622,2021-05-10,8
MOCOS-agent1,PL,Deaths,0.264264417149527,2021-05-10,8
MUNI_DMS-SEIAR,CZ,Cases,0.1740627579371,2021-05-10,8
MUNI_DMS-SEIAR,CZ,Deaths,0.0982677654327062,2021-05-10,8
RobertWalraven-ESG,CZ,Deaths,0.17875883547038,2021-05-10,8
RobertWalraven-ESG,DE,Deaths,0.138712593422611,2021-05-10,8
RobertWalraven-ESG,FR,Deaths,0.371636634312142,2021-05-10,8
RobertWalraven-ESG,GB,Deaths,0.0981847430704838,2021-05-10,8
UMass-MechBayes,CZ,Deaths,0.158085703272093,2021-05-10,8
UMass-MechBayes,DE,Deaths,0.11780542671979,2021-05-10,8
UMass-MechBayes,FR,Deaths,0.121158825249834,2021-05-10,8
UMass-MechBayes,GB,Deaths,0.0951196714898671,2021-05-10,8
UMass-MechBayes,PL,Deaths,0.13581915775705,2021-05-10,8
UMass-SemiMech,CZ,Cases,0.0734894465946906,2021-05-10,8
UMass-SemiMech,DE,Cases,0.123906543870481,2021-05-10,8
UMass-SemiMech,DE,Deaths,0.133056152232237,2021-05-10,8
UMass-SemiMech,FR,Cases,0.161199772218926,2021-05-10,8
UMass-SemiMech,FR,Deaths,0.0744792604400548,2021-05-10,8
UMass-SemiMech,GB,Cases,0.0710810545829803,2021-05-10,8
UMass-SemiMech,GB,Deaths,0.0868673787652422,2021-05-10,8
UMass-SemiMech,PL,Cases,0.0754041862135357,2021-05-10,8
UMass-SemiMech,PL,Deaths,0.12117061257129,2021-05-10,8
UNIPV-BayesINGARCHX,DE,Cases,0.167505668927659,2021-05-10,8
UNIPV-BayesINGARCHX,FR,Cases,0.0923866094977358,2021-05-10,8
epiforecasts-EpiExpert,CZ,Cases,0.0962962193067373,2021-05-10,8
epiforecasts-EpiExpert,CZ,Deaths,0.0513021900654583,2021-05-10,8
epiforecasts-EpiExpert,DE,Cases,0.197746689283118,2021-05-10,8
epiforecasts-EpiExpert,DE,Deaths,0.143606252585531,2021-05-10,8
epiforecasts-EpiExpert,FR,Cases,0.173021293971651,2021-05-10,8
epiforecasts-EpiExpert,FR,Deaths,0.0964631644718056,2021-05-10,8
epiforecasts-EpiExpert,GB,Cases,0.20461925583789,2021-05-10,8
epiforecasts-EpiExpert,GB,Deaths,0.23021893783397,2021-05-10,8
epiforecasts-EpiExpert,PL,Cases,0.105427918110761,2021-05-10,8
epiforecasts-EpiExpert_Rt,CZ,Cases,0.0916143266108337,2021-05-10,8
epiforecasts-EpiExpert_Rt,CZ,Deaths,0.0767471089602818,2021-05-10,8
epiforecasts-EpiExpert_Rt,DE,Cases,0.076207614632337,2021-05-10,8
epiforecasts-EpiExpert_Rt,GB,Cases,0.0908645599651862,2021-05-10,8
epiforecasts-EpiExpert_Rt,GB,Deaths,0.0909100445671612,2021-05-10,8
epiforecasts-EpiExpert_Rt,PL,Cases,0.0661248315902716,2021-05-10,8
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0675185150230777,2021-05-10,8
epiforecasts-EpiNow2,CZ,Cases,0.213409993577859,2021-05-10,8
epiforecasts-EpiNow2,CZ,Deaths,0.214645145225424,2021-05-10,8
epiforecasts-EpiNow2,FR,Cases,0.184570207030449,2021-05-10,8
epiforecasts-EpiNow2,FR,Deaths,0.0675927334272086,2021-05-10,8
epiforecasts-EpiNow2,GB,Cases,0.151173922334187,2021-05-10,8
epiforecasts-EpiNow2,GB,Deaths,0.164584297724402,2021-05-10,8
epiforecasts-EpiNow2,PL,Cases,0.268468291938559,2021-05-10,8
epiforecasts-EpiNow2,PL,Deaths,0.114795690838866,2021-05-10,8
itwm-dSEIR,DE,Cases,0.124519545417911,2021-05-10,8
itwm-dSEIR,DE,Deaths,0.134748183557407,2021-05-10,8
HZI-AgeExtendedSEIR,DE,Deaths,0.101681530564562,2021-05-17,8
ICM-agentModel,PL,Cases,0.0691276043277714,2021-05-17,8
ICM-agentModel,PL,Deaths,0.0721980423035708,2021-05-17,8
IEM_Health-CovidProject,CZ,Cases,0.103860763885835,2021-05-17,8
IEM_Health-CovidProject,CZ,Deaths,0.135208308704934,2021-05-17,8
IEM_Health-CovidProject,DE,Cases,0.0824829388549375,2021-05-17,8
IEM_Health-CovidProject,FR,Cases,0.256850931394951,2021-05-17,8
IEM_Health-CovidProject,FR,Deaths,0.132859968813705,2021-05-17,8
IEM_Health-CovidProject,GB,Cases,0.421622515878432,2021-05-17,8
IEM_Health-CovidProject,GB,Deaths,0.090543754733252,2021-05-17,8
ILM-EKF,CZ,Cases,0.299937327515493,2021-05-17,8
ILM-EKF,CZ,Deaths,0.142230972262547,2021-05-17,8
ILM-EKF,FR,Cases,0.223799474317148,2021-05-17,8
ILM-EKF,FR,Deaths,0.130618652753618,2021-05-17,8
ILM-EKF,GB,Cases,0.149219977179063,2021-05-17,8
ILM-EKF,GB,Deaths,0.124725424017947,2021-05-17,8
ILM-EKF,PL,Cases,0.148409907555413,2021-05-17,8
ILM-EKF,PL,Deaths,0.137135898752646,2021-05-17,8
ITWW-county_repro,PL,Cases,0.057066764478339,2021-05-17,8
ITWW-county_repro,PL,Deaths,0.0631451713165213,2021-05-17,8
Karlen-pypm,DE,Cases,0.0812011607893509,2021-05-17,8
MIT_CovidAnalytics-DELPHI,DE,Cases,0.170812585448556,2021-05-17,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.143117365053095,2021-05-17,8
MIT_CovidAnalytics-DELPHI,PL,Cases,0.0810017749609122,2021-05-17,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0612619829721991,2021-05-17,8
MOCOS-agent1,PL,Cases,0.191390437101318,2021-05-17,8
MOCOS-agent1,PL,Deaths,0.246891881795486,2021-05-17,8
MUNI_DMS-SEIAR,CZ,Cases,0.23824211325425,2021-05-17,8
MUNI_DMS-SEIAR,CZ,Deaths,0.093869612876561,2021-05-17,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.0614843251896335,2021-05-17,8
RobertWalraven-ESG,CZ,Deaths,0.165171596382363,2021-05-17,8
RobertWalraven-ESG,DE,Deaths,0.152183513009162,2021-05-17,8
RobertWalraven-ESG,FR,Deaths,0.330821558714772,2021-05-17,8
RobertWalraven-ESG,GB,Deaths,0.0721893142462265,2021-05-17,8
UMass-MechBayes,CZ,Deaths,0.162420152072079,2021-05-17,8
UMass-MechBayes,DE,Deaths,0.127142179454069,2021-05-17,8
UMass-MechBayes,FR,Deaths,0.251267835816867,2021-05-17,8
UMass-MechBayes,GB,Deaths,0.183641240010513,2021-05-17,8
UMass-MechBayes,PL,Deaths,0.17359433180052,2021-05-17,8
UMass-SemiMech,CZ,Cases,0.0774293865829242,2021-05-17,8
UMass-SemiMech,CZ,Deaths,0.0478597026148662,2021-05-17,8
UMass-SemiMech,DE,Cases,0.150450134098485,2021-05-17,8
UMass-SemiMech,DE,Deaths,0.13571056498094,2021-05-17,8
UMass-SemiMech,FR,Cases,0.245272719468404,2021-05-17,8
UMass-SemiMech,FR,Deaths,0.083902565220339,2021-05-17,8
UMass-SemiMech,GB,Cases,0.064280944770668,2021-05-17,8
UMass-SemiMech,GB,Deaths,0.0650893829058559,2021-05-17,8
UMass-SemiMech,PL,Cases,0.110570514128301,2021-05-17,8
UMass-SemiMech,PL,Deaths,0.15027420936288,2021-05-17,8
UNIPV-BayesINGARCHX,DE,Cases,0.210022128517022,2021-05-17,8
UNIPV-BayesINGARCHX,FR,Cases,0.0973484749958544,2021-05-17,8
epiforecasts-EpiExpert,DE,Cases,0.144843837350774,2021-05-17,8
epiforecasts-EpiExpert,DE,Deaths,0.106283223296098,2021-05-17,8
epiforecasts-EpiExpert,GB,Cases,0.135393699378617,2021-05-17,8
epiforecasts-EpiExpert,GB,Deaths,0.208058101449025,2021-05-17,8
epiforecasts-EpiExpert_direct,DE,Cases,0.0749849829525744,2021-05-17,8
epiforecasts-EpiExpert_direct,DE,Deaths,0.102793196724261,2021-05-17,8
epiforecasts-EpiExpert_direct,GB,Cases,0.0720871777940052,2021-05-17,8
epiforecasts-EpiExpert_direct,GB,Deaths,0.0558627683180197,2021-05-17,8
epiforecasts-EpiNow2,CZ,Cases,0.280530408761499,2021-05-17,8
epiforecasts-EpiNow2,CZ,Deaths,0.25323965508665,2021-05-17,8
epiforecasts-EpiNow2,FR,Cases,0.176728399823642,2021-05-17,8
epiforecasts-EpiNow2,FR,Deaths,0.0705294186806985,2021-05-17,8
epiforecasts-EpiNow2,GB,Cases,0.157395684999215,2021-05-17,8
epiforecasts-EpiNow2,GB,Deaths,0.199890014319161,2021-05-17,8
epiforecasts-EpiNow2,PL,Cases,0.280948672258311,2021-05-17,8
epiforecasts-EpiNow2,PL,Deaths,0.095498481696177,2021-05-17,8
itwm-dSEIR,DE,Cases,0.0852022319883007,2021-05-17,8
itwm-dSEIR,DE,Deaths,0.131088426917812,2021-05-17,8
HZI-AgeExtendedSEIR,DE,Deaths,0.131378476885511,2021-05-24,8
IEM_Health-CovidProject,CZ,Cases,0.110686100101619,2021-05-24,8
IEM_Health-CovidProject,CZ,Deaths,0.0969973982423398,2021-05-24,8
IEM_Health-CovidProject,FR,Cases,0.137365682030713,2021-05-24,8
IEM_Health-CovidProject,FR,Deaths,0.0934114872415449,2021-05-24,8
IEM_Health-CovidProject,GB,Cases,0.269859831309715,2021-05-24,8
IEM_Health-CovidProject,GB,Deaths,0.0817463064707922,2021-05-24,8
ILM-EKF,CZ,Cases,0.290741123233227,2021-05-24,8
ILM-EKF,CZ,Deaths,0.140366209549917,2021-05-24,8
ILM-EKF,DE,Cases,0.0967088451575197,2021-05-24,8
ILM-EKF,FR,Cases,0.175360866586846,2021-05-24,8
ILM-EKF,FR,Deaths,0.182365061592793,2021-05-24,8
ILM-EKF,GB,Cases,0.0908024526868365,2021-05-24,8
ILM-EKF,GB,Deaths,0.0803898457729292,2021-05-24,8
ILM-EKF,PL,Cases,0.210607275392093,2021-05-24,8
ILM-EKF,PL,Deaths,0.132119653029226,2021-05-24,8
ITWW-county_repro,PL,Cases,0.0921697650632121,2021-05-24,8
MIT_CovidAnalytics-DELPHI,DE,Cases,0.214311967787251,2021-05-24,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.109583315225508,2021-05-24,8
MIT_CovidAnalytics-DELPHI,PL,Cases,0.0411738875583151,2021-05-24,8
MIT_CovidAnalytics-DELPHI,PL,Deaths,0.0740110989358311,2021-05-24,8
MOCOS-agent1,PL,Cases,0.154548964096307,2021-05-24,8
MOCOS-agent1,PL,Deaths,0.20992270014791,2021-05-24,8
MUNI_DMS-SEIAR,CZ,Cases,0.236878681651874,2021-05-24,8
MUNI_DMS-SEIAR,CZ,Deaths,0.0975394131712961,2021-05-24,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.189951252047299,2021-05-24,8
RobertWalraven-ESG,CZ,Deaths,0.208295292814711,2021-05-24,8
RobertWalraven-ESG,DE,Deaths,0.124229589561732,2021-05-24,8
RobertWalraven-ESG,FR,Deaths,0.191121614785958,2021-05-24,8
RobertWalraven-ESG,GB,Deaths,0.0578711242264392,2021-05-24,8
UMass-MechBayes,CZ,Deaths,0.217956792589669,2021-05-24,8
UMass-MechBayes,DE,Deaths,0.107142947790809,2021-05-24,8
UMass-MechBayes,FR,Deaths,0.221233339302881,2021-05-24,8
UMass-MechBayes,GB,Deaths,0.183251710336598,2021-05-24,8
UMass-MechBayes,PL,Deaths,0.202622439186569,2021-05-24,8
UMass-SemiMech,CZ,Cases,0.0673543721335987,2021-05-24,8
UMass-SemiMech,CZ,Deaths,0.0499980282718059,2021-05-24,8
UMass-SemiMech,DE,Cases,0.10845251886109,2021-05-24,8
UMass-SemiMech,FR,Cases,0.145309509524226,2021-05-24,8
UMass-SemiMech,FR,Deaths,0.0530920874567928,2021-05-24,8
UMass-SemiMech,GB,Cases,0.0382371034825785,2021-05-24,8
UMass-SemiMech,PL,Deaths,0.130080794350266,2021-05-24,8
UNIPV-BayesINGARCHX,DE,Cases,0.114044550373832,2021-05-24,8
UNIPV-BayesINGARCHX,FR,Cases,0.10428201737968,2021-05-24,8
epiforecasts-EpiExpert,DE,Cases,0.135913949230684,2021-05-24,8
epiforecasts-EpiExpert,DE,Deaths,0.148080191386206,2021-05-24,8
epiforecasts-EpiExpert,FR,Cases,0.151982611669733,2021-05-24,8
epiforecasts-EpiExpert,FR,Deaths,0.0782559855907102,2021-05-24,8
epiforecasts-EpiExpert,GB,Cases,0.162335624779929,2021-05-24,8
epiforecasts-EpiExpert,GB,Deaths,0.185993356695064,2021-05-24,8
epiforecasts-EpiExpert,PL,Cases,0.0869203730250305,2021-05-24,8
epiforecasts-EpiExpert,PL,Deaths,0.0942496608976007,2021-05-24,8
epiforecasts-EpiExpert_Rt,DE,Cases,0.136826255597996,2021-05-24,8
epiforecasts-EpiExpert_Rt,DE,Deaths,0.100677939188665,2021-05-24,8
epiforecasts-EpiExpert_Rt,GB,Cases,0.114514615471362,2021-05-24,8
epiforecasts-EpiExpert_Rt,GB,Deaths,0.121381678550685,2021-05-24,8
epiforecasts-EpiExpert_Rt,PL,Cases,0.0690115053668565,2021-05-24,8
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0848287721183199,2021-05-24,8
epiforecasts-EpiExpert_direct,DE,Cases,0.0872559923242774,2021-05-24,8
epiforecasts-EpiExpert_direct,DE,Deaths,0.143933674058986,2021-05-24,8
epiforecasts-EpiExpert_direct,FR,Cases,0.151982611669733,2021-05-24,8
epiforecasts-EpiExpert_direct,FR,Deaths,0.0782559855907102,2021-05-24,8
epiforecasts-EpiExpert_direct,GB,Cases,0.147549787992765,2021-05-24,8
epiforecasts-EpiExpert_direct,GB,Deaths,0.119821908625686,2021-05-24,8
epiforecasts-EpiNow2,CZ,Cases,0.294339722879682,2021-05-24,8
epiforecasts-EpiNow2,CZ,Deaths,0.188846865360261,2021-05-24,8
epiforecasts-EpiNow2,FR,Cases,0.133716701139069,2021-05-24,8
epiforecasts-EpiNow2,FR,Deaths,0.10226443843861,2021-05-24,8
epiforecasts-EpiNow2,GB,Cases,0.176700584276813,2021-05-24,8
epiforecasts-EpiNow2,GB,Deaths,0.169544069321807,2021-05-24,8
epiforecasts-EpiNow2,PL,Cases,0.155616977450888,2021-05-24,8
epiforecasts-EpiNow2,PL,Deaths,0.0721648813342773,2021-05-24,8
itwm-dSEIR,DE,Cases,0.10648592066735,2021-05-24,8
itwm-dSEIR,DE,Deaths,0.134973865902582,2021-05-24,8
FIAS_FZJ-Epi1Ger,DE,Cases,0.122311401070317,2021-05-31,8
HZI-AgeExtendedSEIR,DE,Deaths,0.146338613583649,2021-05-31,8
IEM_Health-CovidProject,CZ,Cases,0.0983269680874384,2021-05-31,8
IEM_Health-CovidProject,CZ,Deaths,0.100878965728177,2021-05-31,8
IEM_Health-CovidProject,FR,Cases,0.174932915723186,2021-05-31,8
IEM_Health-CovidProject,FR,Deaths,0.111930232370809,2021-05-31,8
IEM_Health-CovidProject,GB,Cases,0.204924336146089,2021-05-31,8
IEM_Health-CovidProject,GB,Deaths,0.125196773332232,2021-05-31,8
ILM-EKF,CZ,Cases,0.271614502246768,2021-05-31,8
ILM-EKF,CZ,Deaths,0.166987667233807,2021-05-31,8
ILM-EKF,DE,Cases,0.137952350921301,2021-05-31,8
ILM-EKF,FR,Cases,0.221126278113411,2021-05-31,8
ILM-EKF,FR,Deaths,0.24723981594242,2021-05-31,8
ILM-EKF,GB,Cases,0.137157745084934,2021-05-31,8
ILM-EKF,GB,Deaths,0.105904578198987,2021-05-31,8
ILM-EKF,PL,Cases,0.21109185999925,2021-05-31,8
ILM-EKF,PL,Deaths,0.13492679859832,2021-05-31,8
ITWW-county_repro,DE,Deaths,0.111817632686354,2021-05-31,8
ITWW-county_repro,PL,Cases,0.0916403471619843,2021-05-31,8
MIMUW-StochSEIR,PL,Deaths,0.113059016721912,2021-05-31,8
MIT_CovidAnalytics-DELPHI,DE,Cases,0.183071169008197,2021-05-31,8
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.119123286432896,2021-05-31,8
MIT_CovidAnalytics-DELPHI,PL,Cases,0.0807529894533909,2021-05-31,8
MOCOS-agent1,PL,Cases,0.18727393166411,2021-05-31,8
MOCOS-agent1,PL,Deaths,0.176205387377887,2021-05-31,8
MUNI-ARIMA,CZ,Cases,0.074168008881516,2021-05-31,8
MUNI-ARIMA,CZ,Deaths,0.0529549540218117,2021-05-31,8
MUNI-ARIMA,DE,Cases,0.0839638610659439,2021-05-31,8
MUNI-ARIMA,FR,Cases,0.107393308479239,2021-05-31,8
MUNI-ARIMA,FR,Deaths,0.0590539771882343,2021-05-31,8
MUNI-ARIMA,GB,Cases,0.0511797308682915,2021-05-31,8
MUNI-ARIMA,PL,Cases,0.0677793870028947,2021-05-31,8
MUNI_DMS-SEIAR,CZ,Cases,0.214362082166947,2021-05-31,8
MUNI_DMS-SEIAR,CZ,Deaths,0.0975774854834969,2021-05-31,8
PL_GRedlarski-DistrictsSum,PL,Cases,0.10480685422339,2021-05-31,8
RobertWalraven-ESG,CZ,Deaths,0.262099128966163,2021-05-31,8
RobertWalraven-ESG,DE,Deaths,0.124525565578176,2021-05-31,8
RobertWalraven-ESG,FR,Deaths,0.21602704884367,2021-05-31,8
RobertWalraven-ESG,GB,Deaths,0.0604407859351708,2021-05-31,8
UMass-MechBayes,CZ,Deaths,0.26457036725784,2021-05-31,8
UMass-MechBayes,FR,Deaths,0.310344204255304,2021-05-31,8
UMass-MechBayes,GB,Deaths,0.18167307179555,2021-05-31,8
UMass-MechBayes,PL,Deaths,0.202357492682264,2021-05-31,8
UMass-SemiMech,CZ,Cases,0.0657824543144381,2021-05-31,8
UMass-SemiMech,CZ,Deaths,0.0549314313087032,2021-05-31,8
UMass-SemiMech,DE,Cases,0.0784096069753829,2021-05-31,8
UMass-SemiMech,FR,Cases,0.177552113384445,2021-05-31,8
UMass-SemiMech,FR,Deaths,0.0554047213995627,2021-05-31,8
UMass-SemiMech,GB,Cases,0.0494381890466242,2021-05-31,8
UMass-SemiMech,PL,Deaths,0.114267099351881,2021-05-31,8
UNIPV-BayesINGARCHX,FR,Cases,0.142950856450634,2021-05-31,8
epiforecasts-EpiExpert,DE,Cases,0.0825300362109122,2021-05-31,8
epiforecasts-EpiExpert,DE,Deaths,0.133046991262023,2021-05-31,8
epiforecasts-EpiExpert,GB,Cases,0.168244113115822,2021-05-31,8
epiforecasts-EpiExpert,GB,Deaths,0.157541574154215,2021-05-31,8
epiforecasts-EpiExpert,PL,Cases,0.0615464866491833,2021-05-31,8
epiforecasts-EpiExpert,PL,Deaths,0.0942775421304188,2021-05-31,8
epiforecasts-EpiExpert_Rt,DE,Cases,0.147190085564644,2021-05-31,8
epiforecasts-EpiExpert_Rt,DE,Deaths,0.0833020239253668,2021-05-31,8
epiforecasts-EpiExpert_Rt,GB,Cases,0.0802684742500186,2021-05-31,8
epiforecasts-EpiExpert_Rt,GB,Deaths,0.113476418170815,2021-05-31,8
epiforecasts-EpiExpert_Rt,PL,Deaths,0.0758770923452287,2021-05-31,8
epiforecasts-EpiExpert_direct,DE,Deaths,0.118759743532246,2021-05-31,8
epiforecasts-EpiExpert_direct,GB,Cases,0.169155826409153,2021-05-31,8
epiforecasts-EpiExpert_direct,GB,Deaths,0.0798764695019262,2021-05-31,8
epiforecasts-EpiNow2,CZ,Cases,0.275745984302893,2021-05-31,8
epiforecasts-EpiNow2,FR,Cases,0.176044527849085,2021-05-31,8
epiforecasts-EpiNow2,GB,Cases,0.139631585079069,2021-05-31,8
epiforecasts-EpiNow2,GB,Deaths,0.175890328911105,2021-05-31,8
epiforecasts-EpiNow2,PL,Cases,0.195108143845797,2021-05-31,8
epiforecasts-EpiNow2,PL,Deaths,0.0890295707920878,2021-05-31,8
itwm-dSEIR,DE,Cases,0.164571489183303,2021-05-31,8
itwm-dSEIR,DE,Deaths,0.163086142999289,2021-05-31,8
HZI-AgeExtendedSEIR,DE,Deaths,0.160740720226765,2021-06-07,8
IEM_Health-CovidProject,CZ,Cases,0.0630547743116899,2021-06-07,8
IEM_Health-CovidProject,CZ,Deaths,0.0640585408941776,2021-06-07,8
IEM_Health-CovidProject,FR,Cases,0.140317157190407,2021-06-07,8
IEM_Health-CovidProject,FR,Deaths,0.105756398215048,2021-06-07,8
IEM_Health-CovidProject,GB,Cases,0.139982133747493,2021-06-07,8
IEM_Health-CovidProject,GB,Deaths,0.131146653653877,2021-06-07,8
ILM-EKF,CZ,Cases,0.207204666019398,2021-06-07,8
